index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
2070,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1993.0,1993,,WPR,Western Pacific,,PHL,1993,1993,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,16.5 [14.0-19.2],16.50000,14.0,19.2,,,
2071,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1994.0,1994,,WPR,Western Pacific,,PHL,1994,1994,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,17.0 [14.5-19.7],17.00000,14.5,19.7,,,
2072,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1995.0,1995,,WPR,Western Pacific,,PHL,1995,1995,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,17.4 [14.9-20.1],17.40000,14.9,20.1,,,
2073,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1996.0,1996,,WPR,Western Pacific,,PHL,1996,1996,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,17.9 [15.3-20.6],17.90000,15.3,20.6,,,
2074,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1997.0,1997,,WPR,Western Pacific,,PHL,1997,1997,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,18.3 [15.8-21.0],18.30000,15.8,21.0,,,
2075,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,PHL,2010,2010,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.3 [21.4-27.4],24.30000,21.4,27.4,,,
2076,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,PHL,2011,2011,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.8 [21.7-28.1],24.80000,21.7,28.1,,,
2077,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,PHL,2012,2012,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,25.3 [22.1-28.8],25.30000,22.1,28.8,,,
2078,NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,25.9 [22.5-29.5],25.90000,22.5,29.5,,,
2079,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1977.0,1977,,WPR,Western Pacific,,PHL,1977,1977,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,8.0 [5.7-10.5],8.00000,5.7,10.5,,,
2080,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1978.0,1978,,WPR,Western Pacific,,PHL,1978,1978,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,8.2 [6.0-10.7],8.20000,6.0,10.7,,,
2081,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1979.0,1979,,WPR,Western Pacific,,PHL,1979,1979,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,8.5 [6.3-10.9],8.50000,6.3,10.9,,,
2082,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1980.0,1980,,WPR,Western Pacific,,PHL,1980,1980,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,8.8 [6.6-11.2],8.80000,6.6,11.2,,,
2083,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1993.0,1993,,WPR,Western Pacific,,PHL,1993,1993,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,14.6 [12.3-17.1],14.60000,12.3,17.1,,,
2084,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1994.0,1994,,WPR,Western Pacific,,PHL,1994,1994,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,15.1 [12.8-17.6],15.10000,12.8,17.6,,,
2085,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1995.0,1995,,WPR,Western Pacific,,PHL,1995,1995,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,15.6 [13.2-18.1],15.60000,13.2,18.1,,,
2086,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1996.0,1996,,WPR,Western Pacific,,PHL,1996,1996,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,16.0 [13.7-18.5],16.00000,13.7,18.5,,,
2087,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1997.0,1997,,WPR,Western Pacific,,PHL,1997,1997,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,16.5 [14.1-19.0],16.50000,14.1,19.0,,,
2088,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,PHL,2010,2010,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,22.6 [19.8-25.6],22.60000,19.8,25.6,,,
2089,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,PHL,2011,2011,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,23.1 [20.2-26.3],23.10000,20.2,26.3,,,
2090,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,PHL,2012,2012,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,23.7 [20.7-27.0],23.70000,20.7,27.0,,,
2091,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.3 [21.0-27.7],24.30000,21.0,27.7,,,
2092,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1977.0,1977,,WPR,Western Pacific,,PHL,1977,1977,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,9.3 [6.3-12.8],9.30000,6.3,12.8,,,
2093,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1978.0,1978,,WPR,Western Pacific,,PHL,1978,1978,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,9.5 [6.6-13.0],9.50000,6.6,13.0,,,
2094,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1979.0,1979,,WPR,Western Pacific,,PHL,1979,1979,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,9.8 [6.9-13.2],9.80000,6.9,13.2,,,
2095,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1980.0,1980,,WPR,Western Pacific,,PHL,1980,1980,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,10.1 [7.3-13.4],10.10000,7.3,13.4,,,
2096,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1993.0,1993,,WPR,Western Pacific,,PHL,1993,1993,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,16.4 [13.5-19.6],16.40000,13.5,19.6,,,
2097,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1994.0,1994,,WPR,Western Pacific,,PHL,1994,1994,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,16.9 [14.0-20.0],16.90000,14.0,20.0,,,
2098,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1995.0,1995,,WPR,Western Pacific,,PHL,1995,1995,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,17.3 [14.4-20.5],17.30000,14.4,20.5,,,
2099,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1996.0,1996,,WPR,Western Pacific,,PHL,1996,1996,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,17.8 [14.9-21.0],17.80000,14.9,21.0,,,
2100,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1997.0,1997,,WPR,Western Pacific,,PHL,1997,1997,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,18.2 [15.3-21.4],18.20000,15.3,21.4,,,
2101,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,PHL,2010,2010,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.1 [20.5-28.0],24.10000,20.5,28.0,,,
2102,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,PHL,2011,2011,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.6 [20.8-28.8],24.60000,20.8,28.8,,,
2103,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,PHL,2012,2012,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.1 [21.1-29.5],25.10000,21.1,29.5,,,
2104,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.7 [21.4-30.3],25.70000,21.4,30.3,,,
2105,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1977.0,1977,,WPR,Western Pacific,,PHL,1977,1977,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,6.7 [3.6-10.9],6.70000,3.6,10.9,,,
2106,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1978.0,1978,,WPR,Western Pacific,,PHL,1978,1978,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.0 [3.8-11.0],7.00000,3.8,11.0,,,
2107,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1979.0,1979,,WPR,Western Pacific,,PHL,1979,1979,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.2 [4.0-11.1],7.20000,4.0,11.1,,,
2108,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1980.0,1980,,WPR,Western Pacific,,PHL,1980,1980,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.4 [4.3-11.3],7.40000,4.3,11.3,,,
2109,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1993.0,1993,,WPR,Western Pacific,,PHL,1993,1993,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,12.9 [9.5-16.8],12.90000,9.5,16.8,,,
2110,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1994.0,1994,,WPR,Western Pacific,,PHL,1994,1994,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,13.3 [10.0-17.3],13.30000,10.0,17.3,,,
2111,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1995.0,1995,,WPR,Western Pacific,,PHL,1995,1995,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,13.8 [10.4-17.8],13.80000,10.4,17.8,,,
2112,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1996.0,1996,,WPR,Western Pacific,,PHL,1996,1996,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,14.3 [10.9-18.3],14.30000,10.9,18.3,,,
2113,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1997.0,1997,,WPR,Western Pacific,,PHL,1997,1997,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,14.7 [11.3-18.7],14.70000,11.3,18.7,,,
2114,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,PHL,2010,2010,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.1 [16.9-25.7],21.10000,16.9,25.7,,,
2115,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,PHL,2011,2011,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.6 [17.3-26.4],21.60000,17.3,26.4,,,
2116,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,PHL,2012,2012,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.2 [17.7-27.2],22.20000,17.7,27.2,,,
2117,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.8 [18.1-28.1],22.80000,18.1,28.1,,,
2118,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985.0,1985,,WPR,Western Pacific,,PHL,1985,1985,Philippines,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.0 [16.3-17.6],16.97919,16.33796,17.62455,,,
2119,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1986.0,1986,,WPR,Western Pacific,,PHL,1986,1986,Philippines,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.0 [16.4-17.7],17.03326,16.42343,17.65296,,,
2120,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,WPR,Western Pacific,,PHL,1987,1987,Philippines,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.1 [16.5-17.7],17.08839,16.50014,17.68409,,,
2121,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,WPR,Western Pacific,,PHL,1988,1988,Philippines,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.1 [16.6-17.7],17.14406,16.57672,17.72265,,,
2122,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,PHL,2002,2002,Philippines,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.6 [17.3-18.0],17.60922,17.25671,17.96703,,,
2123,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,PHL,2003,2003,Philippines,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.6 [17.3-18.0],17.62041,17.28969,17.95401,,,
2124,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,PHL,2004,2004,Philippines,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.6 [17.3-17.9],17.62707,17.32134,17.93048,,,
2125,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,PHL,2005,2005,Philippines,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.6 [17.4-17.9],17.62861,17.35136,17.908,,,
2126,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985.0,1985,,WPR,Western Pacific,,PHL,1985,1985,Philippines,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,14.7 [14.1-15.4],14.71368,14.06573,15.37299,,,
2127,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1986.0,1986,,WPR,Western Pacific,,PHL,1986,1986,Philippines,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,14.8 [14.2-15.4],14.76870,14.15157,15.40667,,,
2128,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,WPR,Western Pacific,,PHL,1987,1987,Philippines,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,14.8 [14.2-15.4],14.82435,14.22684,15.43993,,,
2129,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,WPR,Western Pacific,,PHL,1988,1988,Philippines,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,14.9 [14.3-15.5],14.88027,14.2957,15.48101,,,
2130,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,PHL,2002,2002,Philippines,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,15.3 [14.9-15.7],15.28709,14.91964,15.65152,,,
