index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
475,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,,,,5.6,5.60000,,,,,
476,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,URB,Urban,,,,,6.7,6.70000,,,,,
477,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,RUR,Rural,,,,,4.4,4.40000,,,,,
478,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,8.5,8.50000,,,,,
479,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,7.3,7.30000,,,,,
480,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,5.3,5.30000,,,,,
481,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,7.7,7.70000,,,,,
482,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,8.6,8.60000,,,,,
483,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,6.0,6.00000,,,,,
484,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,6.3,6.30000,,,,,
485,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,5.2,5.20000,,,,,
486,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,,,,54.6,54.60000,,,,,
487,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,URB,Urban,,,,,52.3,52.30000,,,,,
488,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,RUR,Rural,,,,,57.1,57.10000,,,,,
489,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,MLE,Male,,,,,,,,71.7,71.70000,,,,,
490,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,MLE,Male,,,,,,,,54.2,54.20000,,,,,
491,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,MLE,Male,,,,,,,,41.6,41.60000,,,,,
492,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ1,Q1 (Poorest),,66.9,66.90000,,,,,
493,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ2,Q2,,59.3,59.30000,,,,,
494,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ3,Q3,,50.5,50.50000,,,,,
495,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ4,Q4,,44.8,44.80000,,,,,
496,EQ_TOBACCO,Prevalence of current cigarette smoking,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4436,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ5,Q5 (Richest),,42.0,42.00000,,,,,
497,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,,,,60.3,60.30000,,,,,
498,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,URB,Urban,,,,,60.0,60.00000,,,,,
499,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,RUR,Rural,,,,,60.7,60.70000,,,,,
500,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,MLE,Male,,,,,,,,51.0,51.00000,,,,,
501,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,MLE,Male,,,,,,,,61.5,61.50000,,,,,
502,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,MLE,Male,,,,,,,,59.2,59.20000,,,,,
503,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ1,Q1 (Poorest),,60.0,60.00000,,,,,
504,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ2,Q2,,56.7,56.70000,,,,,
505,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ3,Q3,,60.0,60.00000,,,,,
506,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ4,Q4,,63.4,63.40000,,,,,
507,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,MLE,Male,,,,,WQ5,Q5 (Richest),,59.7,59.70000,,,,,
508,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,,,,48.1,48.10000,,,,,
509,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,URB,Urban,,,,,48.6,48.60000,,,,,
510,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,RUR,Rural,,,,,47.4,47.40000,,,,,
511,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,35.9,35.90000,,,,,
512,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,46.8,46.80000,,,,,
513,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,53.8,53.80000,,,,,
514,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,42.8,42.80000,,,,,
515,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,47.6,47.60000,,,,,
516,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,51.6,51.60000,,,,,
517,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,50.3,50.30000,,,,,
518,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,49.7,49.70000,,,,,
519,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,,,,52.9,52.90000,,,,,
520,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,URB,Urban,,,,,56.7,56.70000,,,,,
521,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,RUR,Rural,,,,,48.2,48.20000,,,,,
522,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,38.4,38.40000,,,,,
523,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,51.7,51.70000,,,,,
524,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,65.5,65.50000,,,,,
525,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,46.9,46.90000,,,,,
526,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,54.1,54.10000,,,,,
527,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,57.4,57.40000,,,,,
528,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,61.9,61.90000,,,,,
529,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,61.5,61.50000,,,,,
530,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,,,,38.9,38.90000,,,,,
531,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,URB,Urban,,,,,36.8,36.80000,,,,,
532,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,RUR,Rural,,,,,41.4,41.40000,,,,,
533,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,FMLE,Female,,,,,,,,30.4,30.40000,,,,,
534,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,FMLE,Female,,,,,,,,34.6,34.60000,,,,,
535,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,FMLE,Female,,,,,,,,41.7,41.70000,,,,,
536,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ1,Q1 (Poorest),,36.6,36.60000,,,,,
537,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ2,Q2,,37.1,37.10000,,,,,
538,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ3,Q3,,35.9,35.90000,,,,,
539,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ4,Q4,,36.2,36.20000,,,,,
540,EQ_KNHIV,Knowlege about sexual transmission of AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4441,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,FMLE,Female,,,,,WQ5,Q5 (Richest),,38.0,38.00000,,,,,
541,EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4440,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,65.7,65.70000,,,,,
542,EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4440,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,44.7,44.70000,,,,,
543,EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4440,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,86.8,86.80000,,,,,
544,EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4440,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,73.6,73.60000,,,,,
545,EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4440,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,52.9,52.90000,,,,,
546,EQ_SOLIDFUELS,Households that use solid fuels for cooking (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4440,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,21.4,21.40000,,,,,
