index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
587,TB_ret_rel_clindx,"Relapse cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,17386,17386.00000,,,,,
588,TB_ret_rel_clindx,"Relapse cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,11109,11109.00000,,,,,
589,TB_ret_rel_clindx,"Relapse cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,0,0.00000,,,,,
590,TB_ret_rel_ep,Relapse cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,340,340.00000,,,,,
591,TB_ret_rel_ep,Relapse cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,361,361.00000,,,,,
592,TB_ret_rel_ep,Relapse cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,265,265.00000,,,,,
593,TB_ret_rel_ep,Relapse cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,255,255.00000,,,,,
594,TB_ret_rel_ep,Relapse cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,0,0.00000,,,,,
595,TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,15039,15039.00000,,,,,
596,TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,14547,14547.00000,,,,,
597,TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,12850,12850.00000,,,,,
598,TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,8684,8684.00000,,,,,
599,TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,6277,6277.00000,,,,,
600,TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,4669,4669.00000,,,,,
601,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,7276,7276.00000,,,,,
602,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,6438,6438.00000,,,,,
603,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,5233,5233.00000,,,,,
604,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,3788,3788.00000,,,,,
605,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,3000,3000.00000,,,,,
606,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,3962,3962.00000,,,,,
607,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,2673,2673.00000,,,,,
608,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,3074,3074.00000,,,,,
609,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,532,532.00000,,,,,
610,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,1077,1077.00000,,,,,
611,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,929,929.00000,,,,,
612,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,568,568.00000,,,,,
613,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,403,403.00000,,,,,
614,TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,274,274.00000,,,,,
615,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,591000 [332000-924000],591000.00000,332000.0,924000.0,,,
616,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,583000 [327000-911000],583000.00000,327000.0,911000.0,,,
617,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,574000 [322000-898000],574000.00000,322000.0,898000.0,,,
618,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,562000 [314000-881000],562000.00000,314000.0,881000.0,,,
619,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,549000 [305000-863000],549000.00000,305000.0,863000.0,,,
620,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,537000 [297000-845000],537000.00000,297000.0,845000.0,,,
621,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,524000 [288000-828000],524000.00000,288000.0,828000.0,,,
622,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,511000 [280000-810000],511000.00000,280000.0,810000.0,,,
623,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,499000 [272000-794000],499000.00000,272000.0,794000.0,,,
624,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,488000 [265000-777000],488000.00000,265000.0,777000.0,,,
625,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,476000 [257000-761000],476000.00000,257000.0,761000.0,,,
626,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,465000 [250000-746000],465000.00000,250000.0,746000.0,,,
627,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,466000 [253000-741000],466000.00000,253000.0,741000.0,,,
628,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,466000 [253000-741000],466000.00000,253000.0,741000.0,,,
629,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,465000 [253000-740000],465000.00000,253000.0,740000.0,,,
630,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,464000 [253000-739000],464000.00000,253000.0,739000.0,,,
631,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,463000 [252000-737000],463000.00000,252000.0,737000.0,,,
632,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2001.0,2001,,WPR,Western Pacific,,,2001,2001,,,PHL,Philippines,,462000 [251000-735000],462000.00000,251000.0,735000.0,,,
633,TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2000.0,2000,,WPR,Western Pacific,,,2000,2000,,,PHL,Philippines,,460000 [250000-732000],460000.00000,250000.0,732000.0,,,
634,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,57,57.00000,,,,,
635,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,49,49.00000,,,,,
636,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,53,53.00000,,,,,
637,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,45,45.00000,,,,,
638,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,40,40.00000,,,,,
639,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,38,38.00000,,,,,
640,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,36,36.00000,,,,,
641,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,34,34.00000,,,,,
642,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,28,28.00000,,,,,
643,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,25,25.00000,,,,,
644,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,26,26.00000,,,,,
645,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,26,26.00000,,,,,
646,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,28,28.00000,,,,,
647,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,23,23.00000,,,,,
648,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,25,25.00000,,,,,
649,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,26,26.00000,,,,,
650,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2001.0,2001,,WPR,Western Pacific,,,2001,2001,,,PHL,Philippines,,23,23.00000,,,,,
651,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,2000.0,2000,,WPR,Western Pacific,,,2000,2000,,,PHL,Philippines,,20,20.00000,,,,,
652,TB_effective_treatment_coverage,Tuberculosis effective treatment coverage (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4835,PUBLISHED,Published,,1999.0,1999,,WPR,Western Pacific,,,1999,1999,,,PHL,Philippines,,23,23.00000,,,,,
