index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
761,SA_0000001678,Sales of beer in 1000s hectolitres,0,,,,PUBLISHED,Published,,2002,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,"11,142",11.14200,,,,,
762,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,,,,PUBLISHED,Published,,2002,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,0,,,,,,
763,SA_0000001687,Exports of spirits in 1000s hectolitres,0,,,,PUBLISHED,Published,,2002,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,47,47.00000,,,,,
764,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,,,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,186,186.00000,,,,,
765,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,,,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,0,,,,,,
766,SA_0000001687,Exports of spirits in 1000s hectolitres,0,,,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,225,225.00000,,,,,
767,SA_0000001687,Exports of spirits in 1000s hectolitres,0,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,255,255.00000,,,,,
768,SA_0000001686,Exports of wine (grape) in 1000s hectolitres,0,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,0,,,,,,
769,SA_0000001678,Sales of beer in 1000s hectolitres,0,,,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,"13,976",13.97600,,,,,
770,SA_0000001678,Sales of beer in 1000s hectolitres,0,,,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,"12,662",12.66200,,,,,
771,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,,,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,256,256.00000,,,,,
772,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,280,280.00000,,,,,
773,SA_0000001678,Sales of beer in 1000s hectolitres,0,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,"14,306",14.30600,,,,,
774,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,307,307.00000,,,,,
775,SA_0000001678,Sales of beer in 1000s hectolitres,0,,,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,"14,585",14.58500,,,,,
776,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,,,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,319,319.00000,,,,,
777,SA_0000001681,Perceived trend in imports,0,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,increase,,,,,,
778,RSUD_2,"Point prevalence (%), drug use disorders, 15+ years",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2498,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,MLE,Male,,,,,,,,0.34,0.34000,,,,,
779,RSUD_1,"Point prevalence (%), alcohol use disorders, 15+ years",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2497,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,MLE,Male,,,,,,,,7.95,7.95000,,,,,
780,RSUD_1,"Point prevalence (%), alcohol use disorders, 15+ years",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2497,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,FMLE,Female,,,,,,,,0.95,0.95000,,,,,
781,RSUD_21,Government unit for substance use disorder treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2517,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,yes,,,,,,
782,RSUD_17,Legislative provision for compulsory treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2513,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,yes,,,,,,
783,RSUD_15,Guidelines on the pharmacological treatment of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2511,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no,,,,,,
784,RSUD_14,Policy documents on the pharmacological treatment of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2510,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no,,,,,,
785,RSUD_40,"Treatment setting for substance use disorders, most common",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2534,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,General health care,,,,,,
786,RSUD_40,"Treatment setting for substance use disorders, most common",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2534,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Specialized care,,,,,,
787,RSUD_45,"Beds for the treatment of substance use disorders, per 100 000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2539,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,8.0,8.00000,,,,,
788,RSUD_33,Sector for residential long-term rehabilitation of alcohol use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2527,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Private,,,,,,
789,RSUD_47,"Length of stay for inpatient short-term treatment, days",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2541,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,15-30      ,,,,,,
790,RSUD_30,Sector for inpatient treatment of alcohol dependence,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2524,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Private,,,,,,
791,RSUD_46,"Length of stay for inpatient detoxification, days",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2540,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,14-21,,,,,,
792,RSUD_47,"Length of stay for inpatient short-term treatment, days",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2541,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,15-30      ,,,,,,
793,RSUD_48,"Length of stay for inpatient long-term residential treatment, days",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2542,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,180     ,180.00000,,,,,
794,RSUD_43,Open access services for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2537,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no,,,,,,
795,RSUD_28,"Government benefits for drug use disorders, subsidy or disability pension",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2522,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no,,,,,,
796,RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,yes,,,,,,
797,RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,yes,,,,,,
798,RSUD_72,"Essential list of medicines, pharmacotherapy for substance use disorders",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2566,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no,,,,,,
799,RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,yes,,,,,,
800,RSUD_69,Pharmacotherapy used for the management of benzodiazepine withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2563,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,yes,,,,,,
801,SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,BTSX,Both sexes,,,,,,,,10.6,10.60000,,,,,
802,SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,MLE,Male,,,,,,,,0.0,0.00000,,,,,
803,SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,FMLE,Female,,,,,,,,20.2,20.20000,,,,,
804,SA_0000001440,"Age-standardized death rates, diabetes mellitus, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,BTSX,Both sexes,,,,,,,,29.4,29.40000,,,,,
805,SA_0000001440,"Age-standardized death rates, diabetes mellitus, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,MLE,Male,,,,,,,,27.9,27.90000,,,,,
806,SA_0000001440,"Age-standardized death rates, diabetes mellitus, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,FMLE,Female,,,,,,,,30.2,30.20000,,,,,
807,SA_0000001442,"Age-standardized death rates, falls, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,BTSX,Both sexes,,,,,,,,3.6,3.60000,,,,,
808,SA_0000001442,"Age-standardized death rates, falls, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,MLE,Male,,,,,,,,4.6,4.60000,,,,,
809,SA_0000001442,"Age-standardized death rates, falls, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,FMLE,Female,,,,,,,,2.4,2.40000,,,,,
810,SA_0000001449,"Age-standardized death rates, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,BTSX,Both sexes,,,,,,,,1.3,1.30000,,,,,
811,SA_0000001448,"Age-standardized death rates, mouth and oropharynx cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,BTSX,Both sexes,,,,,,,,5.6,5.60000,,,,,
812,SA_0000001448,"Age-standardized death rates, mouth and oropharynx cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,FMLE,Female,,,,,,,,0.9,0.90000,,,,,
813,SA_0000001455,"Age-standardized death rates, violence, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,FMLE,Female,,,,,,,,1.5,1.50000,,,,,
814,SA_0000001455,"Age-standardized death rates, violence, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,BTSX,Both sexes,,,,,,,,24.7,24.70000,,,,,
815,SA_0000001455,"Age-standardized death rates, violence, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,MLE,Male,,,,,,,,44.9,44.90000,,,,,
816,SA_0000001689,"Age-standardized DALYs, cerebrovascular disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,MLE,Male,,,,,,,,792,792.00000,,,,,
817,RSUD_3,"Age-standardized death rates, alcohol and drug use disorders, per 100 000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2500,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,0.9,0.90000,,,,,
818,RSUD_3,"Age-standardized death rates, alcohol and drug use disorders, per 100 000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2500,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,0.3,0.30000,,,,,
819,RSUD_13,"Substance use policy at the national level, level of integration",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2509,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Drugs,,,,,,
820,RSUD_12,Substance use policy at the national level,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2508,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,yes,,,,,,
821,SA_0000001472,"Alcohol-related injury mortality, per 1,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2336,,,,PUBLISHED,Published,,1964,1964,,WPR,1964,1964,Western Pacific,,,,,PHL,Philippines,,MLE,Male,,,,,,,,0.67,0.67000,,,,,
822,SA_0000001546,Excise tax as a per cent of the retail price of alcoholic beverages,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2347,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,,,,,,,missing data
823,SA_0000001510,Advertising restrictions on local radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
824,SA_0000001510,Advertising restrictions on local radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
825,SA_0000001508,Advertising restrictions on cable television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
826,SA_0000001509,Advertising restrictions on national radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
827,SA_0000001514,Advertising restrictions at point-of-sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
828,SA_0000001512,Advertising restrictions at cinemas,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
829,SA_0000001517,Restrictions on product placement on cable television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1409,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
830,SA_0000001516,Restrictions on product placement on national television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1409,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
831,SA_0000001516,Restrictions on product placement on national television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1409,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
832,SA_0000001529,Off-premise sales restrictions at specific events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1404,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,Yes,,,,,,
833,SA_0000001525,Off-premise sales restrictions on days,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,No,,,,,,
834,SA_0000001526,Off-premise sales restrictions on hours,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
835,SA_0000001531,On-premise sales restrictions on days,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,No,,,,,,
836,SA_0000001530,Off-premise sales restrictions at petrol stations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1406,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,No,,,,,,
837,SA_0000001534,On-premise sales restrictions on outlet density,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,Yes,,,,,,
838,SA_0000001535,On-premise sales restrictions at specific events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1404,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
839,SA_0000001541,Restrictions on sales promotion from owners of pubs and bars (alcohol for free),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1411,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
840,SA_0000001533,On-premise sales restrictions on places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
841,SA_0000001533,On-premise sales restrictions on places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
842,SA_0000001535,On-premise sales restrictions at specific events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1404,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
843,SA_0000001537,Restrictions on sponsorship of sporting events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,no restriction,,,,,,
